"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00214418","1960","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       111","0","        57","0","         9","0","       64","","        10","0","","","","","","","","","","","","","","","","","   102"," ,0,0325,+","    81"," ,0,0221, ","  59.2"," ,0,0517, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    927.9"," ,0","      461"," ,0","","","","","",""
"USC00214418","1961","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       106","0","        63","0","         3","0","       72","","        11","0","","","","","","","","","","","","","","","","","   279"," ,0,0309, ","   140"," ,0,1212, ","  37.8"," ,0,0930, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    760.4"," ,0","      932"," ,0","","","","","",""
"USC00214418","1962","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       111","0","        61","0","         4","0","       98","","","","","","","","","","","","","","","","","","","","   559"," ,0,0305, ","","","  86.9"," ,0,0831, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    753.2"," ,0","","","","","","","",""
"USC00214418","1963","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        94","0","        48","0","         3","0","       98","","        12","0","","","","","","","","","","","","","","","","","   229"," ,0,0306,+","   216"," ,0,0306, ","  37.6"," ,0,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    656.3"," ,0","     1030"," ,0","","","","","",""
"USC00214418","1964","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        85","0","        50","0","         7","0","       59","","        13","0","","","","","","","","","","","","","","","","","   127"," ,0,0326, ","   127"," ,0,0326, ","  80.0"," ,0,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    649.6"," ,0","      675"," ,0","","","","","",""
"USC00214418","1965","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       122","0","        83","0","        10","0","       73","","        11","0","","","","","","","","","","","","","","","","","   203"," ,0,0320,+","   213"," ,0,0318, ","  53.6"," ,0,0928, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1025.3"," ,0","      860"," ,0","","","","","",""
"USC00214418","1966","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        94","0","        51","0","         7","0","       64","","        12","0","","","","","","","","","","","","","","","","","   254"," ,0,1231,+","   152"," ,0,1229, ","  63.2"," ,0,1015, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    664.9"," ,0","      761"," ,0","","","","","",""
"USC00214418","1967","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        93","0","        52","0","         6","0","       83","","        17","0","","","","","","","","","","","","","","","","","   381"," ,0,0107, ","   127"," ,0,0117, ","  82.6"," ,0,0616, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    711.8"," ,0","     1006"," ,0","","","","","",""
"USC00214418","1968","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       116","0","        72","0","        10","0","       31","","         9","0","","","","","","","","","","","","","","","","","   432"," ,0,1231, ","   178"," ,0,1219, ","  58.4"," ,0,0621, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    974.0"," ,0","      696"," ,0","","","","","",""
"USC00214418","1969","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       103","0","        65","0","         6","0","      110","","        20","0","","","","","","","","","","","","","","","","","   457"," ,0,0115,+","   152"," ,0,1208, ","  47.0"," ,0,0612, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    749.7"," ,0","     1123"," ,0","","","","","",""
"USC00214418","1970","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       105","0","        65","0","         4","0","       82","","         7","0","","","","","","","","","","","","","","","","","   432"," ,0,0108,+","   203"," ,0,1211, ","  42.2"," ,0,0528, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    808.8"," ,0","      705"," ,0","","","","","",""
"USC00214418","1971","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       104","0","        63","0","         4","0","       99","","        16","0","","","","","","","","","","","","","","","","","   559"," ,0,0210,+","   406"," ,0,0104, ","  43.2"," ,0,0811, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    757.7"," ,0","     1515"," ,0","","","","","",""
"USC00214418","1972","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       111","0","        69","0","         9","0","      112","","        19","0","","","","","","","","","","","","","","","","","   330"," ,0,1216,+","   178"," ,0,1213, ","  64.5"," ,0,0819, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    939.1"," ,0","     1138"," ,0","","","","","",""
"USC00214418","1973","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       104","0","        68","0","        10","0","       66","","        11","0","","","","","","","","","","","","","","","","","   406"," ,0,0410, ","   254"," ,0,0409, ","  91.7"," ,0,0823, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1094.9"," ,0","     1039"," ,0","","","","","",""
"USC00214418","1974","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       106","0","        61","0","         4","0","       92","","        15","0","","","","","","","","","","","","","","","","","   229"," ,0,0211,+","    76"," ,0,0201, ","  45.0"," ,0,0609, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    644.9"," ,0","      608"," ,0","","","","","",""
"USC00214418","1975","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       100","0","        57","0","         6","0","      113","","        19","0","","","","","","","","","","","","","","","","","   457"," ,0,0313,+","   140"," ,0,0225, ","  74.9"," ,0,0428, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    738.7"," ,0","     1308"," ,0","","","","","",""
"USC00214418","1976","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        77","0","        43","0","         3","0","       69","","        12","0","","","","","","","","","","","","","","","","","   152"," ,0,0119,+","   127"," ,0,0305, ","  59.7"," ,0,0418, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    526.9"," ,0","      603"," ,0","","","","","",""
"USC00214418","1978","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       104","0","        67","0","        10","0","      120","","","","","","","","","","","","","","","","","","","","   432"," ,0,0305,+","",""," 112.5"," ,0,0701, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1046.8"," ,0","","","","","","","",""
"USC00214418","1979","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       103","0","        75","0","         9","0","       86","","        11","0","","","","","","","","","","","","","","","","","   686"," ,0,0129,+","   127"," ,0,0124,+","  57.9"," ,0,0519, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1001.0"," ,0","      858"," ,0","","","","","",""
"USC00214418","1980","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        90","0","        51","0","        14","0","","","","","","","","","","","","","","","","","","","","","","","","","  84.1"," ,0,0907, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    955.6"," ,0","","","","","","","",""
"USC00214418","1981","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       100","0","        64","0","         9","0","","","","","","","","","","","","","","","","","","","","","","","","","  60.2"," ,0,0404, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    878.8"," ,0","","","","","","","",""
"USC00214418","1982","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       105","0","        72","0","         8","0","       70","","         9","0","","","","","","","","","","","","","","","","","   432"," ,0,0125, ","   127"," ,0,0103, ","  54.6"," ,0,1020, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    909.5"," ,0","      644"," ,0","","","","","",""
"USC00214418","1983","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       106","0","        80","0","         7","0","","","        21","0","","","","","","","","","","","","","","","","","","","   305"," ,0,0203, ","  92.7"," ,0,0920, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    963.8"," ,0","     1566"," ,0","","","","","",""
"USC00214418","1984","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        89","0","        63","0","        10","0","       83","","        13","0","","","","","","","","","","","","","","","","","   254"," ,0,0102,+","   127"," ,0,1202,+","  90.2"," ,0,0617, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    924.0"," ,0","      719"," ,0","","","","","",""
"USC00214418","1985","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       108","0","        78","0","         8","0","      103","","        22","0","","","","","","","","","","","","","","","","","   635"," ,0,1202, ","   330"," ,0,1202, ","  39.4"," ,0,0909, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    826.2"," ,0","     1573"," ,0","","","","","",""
"USC00214418","1986","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        90","0","        67","0","        11","0","       99","","         9","0","","","","","","","","","","","","","","","","","   381"," ,0,0107,+","   102"," ,0,1120, ","  63.5"," ,0,0911, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    919.1"," ,0","      431"," ,0","","","","","",""
"USC00214418","1987","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        97","0","        74","0","         8","0","       58","","        10","0","","","","","","","","","","","","","","","","","  1016"," ,0,0108, ","    89"," ,0,0301, ","  94.0"," ,0,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    935.8"," ,0","      557"," ,0","","","","","",""
"USC00214418","1988","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        74","0","        52","0","        10","0","       89","","        11","0","","","","","","","","","","","","","","","","","   305"," ,0,0129,+","   203"," ,0,0120, ","  64.8"," ,0,0629, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    740.1"," ,0","      733"," ,0","","","","","",""
"USC00214418","1989","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        86","0","        58","0","         6","0","       84","","        12","0","","","","","","","","","","","","","","","","","   203"," ,0,0305,+","   102"," ,0,0318,+","  59.7"," ,0,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    654.2"," ,0","      688"," ,0","","","","","",""
"USC00214418","1990","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        91","0","        64","0","        12","0","","","        14","0","","","","","","","","","","","","","","","","","","","   279"," ,0,1205, ","  73.7"," ,0,0819, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    979.9"," ,0","     1167"," ,0","","","","","",""
"USC00214418","1991","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        95","0","        76","0","         9","0","      102","","        13","0","","","","","","","","","","","","","","","","","   432"," ,0,0106, ","   254"," ,0,1124, ","  54.6"," ,0,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1013.9"," ,0","      740"," ,0","","","","","",""
"USC00214418","1992","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        84","0","        62","0","        11","0","       62","","        13","0","","","","","","","","","","","","","","","","","   127"," ,0,1210,+","   102"," ,0,0219,+","  52.8"," ,0,0416, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    874.9"," ,0","      684"," ,0","","","","","",""
"USC00214418","1993","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       100","0","        73","0","        13","0","      103","","        12","0","","","","","","","","","","","","","","","","","   356"," ,0,0114, ","   216"," ,0,0113, ","  65.3"," ,0,0618, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1026.5"," ,0","      826"," ,0","","","","","",""
"USC00214418","1994","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        95","0","        75","0","        11","0","       75","","        14","0","","","","","","","","","","","         1"," ","","","","","   330"," ,0,0301,+","   127"," ,0,0223, ","  87.1"," ,0,0425, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    983.1"," ,0","      917"," ,0","","","","","",""
"USC00214418","1995","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        97","0","        67","0","         8","0","       73","","        14","0","","","","","","","","","","","","","","","","","   254"," ,0,0307, ","   191"," ,0,0307, ","  43.2"," ,0,0419, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    824.7"," ,0","      818"," ,0","","","","","",""
"USC00214418","1996","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        76","0","        49","0","         7","0","      103","","        14","0","","","","","","","","","","","         1"," ","","","","","   737"," ,0,0129, ","   305"," ,0,0127, ","  49.5"," ,0,0617, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    636.4"," ,0","     1233"," ,0","","","","","",""
"USC00214418","1997","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        89","0","        61","0","         6","0","      100","","        10","0","","","","","","","","","","","         1"," ","","","","","   483"," ,0,0315,+","   406"," ,0,0314, ","  63.5"," ,0,0815, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    742.5"," ,0","      817"," ,0","","","","","",""
"USC00214418","1998","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        96","0","        67","0","         7","0","       59","","        13","0","","","","","","","","","","","","","","","","","   305"," ,0,0204,+","   127"," ,0,0202, ","  59.7"," ,0,1018, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    953.8"," ,0","      870"," ,0","","","","","",""
"USC00214418","1999","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        89","0","        70","0","         8","0","       60","","        15","0","","","","","","","","","","","","","","","","","   533"," ,0,0116,+","   229"," ,0,0103, ","  58.4"," ,0,0709, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    886.9"," ,0","     1024"," ,0","","","","","",""
"USC00214418","2000","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       101","0","        65","0","         8","0","","","        21","0","","","","","","","","","","","","","","","","","","","   203"," ,0,1229, ","  81.3"," ,0,0518, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    800.8"," ,0","     1329"," ,0","","","","","",""
"USC00214418","2001","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","        98","0","        68","0","         8","0","       89","","         9","0","","","","","","","","","","","         5"," ","         3"," ","","","   610"," ,0,0102,+","   114"," ,0,0115, ","  60.2"," ,0,0908, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    880.6"," ,0","      494"," ,0","","","","","",""
"USC00214418","2002","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       105","0","        68","0","         6","0","       48","","        10","0","","","","","","","","","","","","","","","","","   152"," ,0,0303, ","   102"," ,0,0302,+","  66.0"," ,0,0603, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    801.1"," ,0","      541"," ,0","","","","","",""
"USC00214418","2003","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       103","0","        63","0","         5","0","       69","","        10","0","","","","","","","","","","","","","","","","","   178"," ,0,0204, ","   140"," ,0,0408, ","  38.1"," ,0,0913, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    672.8"," ,0","      627"," ,0","","","","","",""
"USC00214418","2004","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       119","0","        80","0","        14","0","       41","","         6","0","","","","","","","","","","","         3"," ","         4"," ","","","   432"," ,0,0209,+","   178"," ,0,1221, ","  88.9"," ,0,0915, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1213.0"," ,0","      597"," ,0","","","","","",""
"USC00214418","2005","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       106","0","        63","0","         9","0","","","        14","0","","","","","","","","","","","         7"," ","         1"," ","","","","","   279"," ,0,0319, ","  67.1"," ,0,0722, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    820.4"," ,0","     1206"," ,0","","","","","",""
"USC00214418","2006","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       104","0","        71","0","         6","0","","","         6","0","","","","","","","","","","","         9"," ","         4"," ","","","","","   152"," ,0,0217, ","  53.3"," ,0,0509, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    823.8"," ,0","      544"," ,0","","","","","",""
"USC00214418","2007","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       107","0","        75","0","        14","0","       94","","        17","0","","","","","","","","","","","        15"," ","        13"," ","","","   533"," ,0,1227,+","   254"," ,0,0224, "," 201.9"," ,0,0819, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1205.5"," ,0","     1725"," ,0","","","","","",""
"USC00214418","2008","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       132","0","        82","0","        11","0","      115","","        26","0","","","","","","","","","","","        20"," ","        17"," ","","","   432"," ,0,0128,+","   178"," ,0,0122, "," 132.3"," ,0,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1069.4"," ,0","     1743"," ,0","","","","","",""
"USC00214418","2009","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       112","0","        65","0","         6","0","       74","","        13","0","","","","","","","","","","","        38"," ","         5"," ","","","   381"," ,0,1212,+","   254"," ,0,1209, ","  67.3"," ,0,0808, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    888.8"," ,0","      842"," ,0","","","","","",""
"USC00214418","2010","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       110","0","        78","0","        17","0","       98","","        14","0","","","","","","","","","","","        36"," ","        15"," ","","","   711"," ,0,1213, ","   406"," ,0,1212, ","  58.7"," ,0,0623, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1223.5"," ,0","     1338"," ,0","","","","","",""
"USC00214418","2011","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","    541.9","","     541.9","7","       117","7","        69","7","        10","7","       85","","        10","7","        10","7","       122","7","        68","7","       124","7","        13","7","        29"," ","        10"," ","  -26.1","7,0210, ","   406"," ,7,0207,+","   152"," ,7,0112, "," 109.2"," ,7,0619, ","   35.6","7,0718, ","-1.1","7,1104","-2.2","7,1116","-6.1","7,1117","-7.2","7,1202","-8.9","7,1207","0.0","7,0405","-2.8","7,0330","-6.1","7,0328","-6.7","7,0327","-8.9","7,0306","","","","","    941.0"," ,7","      794"," ,7","      9.31","7","     13.12","7","      5.49","7"
"USC00214418","2012","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       111","7","        65","7","         6","7","","","        10","7","","","","","","","","","","","        23"," ","        16"," ","","","","","   127"," ,7,1210, ","  44.2"," ,7,0420, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    784.4"," ,7","      563"," ,7","","","","","",""
"USC00214418","2013","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       128","7","        82","7","        12","7","","","        19","7","","","","","","","","","","","        33"," ","        15"," ","","","","","   127"," ,7,1209,+","  85.1"," ,7,1005, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1108.6"," ,7","     1132"," ,7","","","","","",""
"USC00214418","2014","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       120","7","        85","7","        12","7","","","        13","7","","","","","","","","","","","        24"," ","        12"," ","","","","","   102"," ,7,0218, ","  44.7"," ,7,0413, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1029.0"," ,7","      734"," ,7","","","","","",""
"USC00214418","2015","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       117","7","        71","7","         9","7","       66","","        10","7","","","","","","","","","","","        19"," ","        12"," ","","","   127"," ,7,0325,+","   102"," ,7,0323, ","  51.3"," ,7,0530, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    962.1"," ,7","      576"," ,7","","","","","",""
"USC00214418","2016","43.8657","-91.31","197.2","LA CRESCENT DAM 7, MN US","","","","","       121","7","        75","7","        13","7","","","        11","7","","","","","","","","","","","        24"," ","        16"," ","","","","","   140"," ,7,0203, ","  69.9"," ,7,0922, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1123.2"," ,7","      766"," ,7","","","","","",""
